id,item_number,name,price,listPrice,product_pic,product_description,deliveryStatus,availability,review_count,review_ratings,categoryPath
1374492!item.en-US,1374492,"Welch’s Fruit Snacks, .8 oz, 90-count",15.99,15.99,"https://bfasset.costco-static.com/U447IH35/as/bhts5jnzg88fxhrg9nchgsm/100532544-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Welch’s Fruit Snacks, .8 oz, 90 count",in stock,in stock,935,4.72730016708374,/grocery-household.html|/snacks.html|/fruit-snacks-applesauce.html|/trail-snack-mix.html
622061!item.en-US,622061,"Snyder's of Hanover Mini Pretzels, 0.9 oz, 60-count",13.99,13.99,"https://bfasset.costco-static.com/U447IH35/as/m6stcjfkpwqmq824js9vfjg/622061-inc__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Snyder's of Hanover Mini Pretzels, 60-count",in stock,in stock,931,4.714300155639648,/grocery-household.html|/chips-pretzels.html|/snacks.html
1920495!item.en-US,1920495,"Lysol Disinfecting Wipes, Variety Pack, 95-count, 4-pack",16.99,16.99,"https://bfasset.costco-static.com/U447IH35/as/q72v9z63jkfstqmms6vtnz/1920495-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Lysol Disinfecting Wipes, Variety Pack, 95-count, 4-pack",in stock,in stock,500,4.5920000076293945,/floor-bathroom-cleaners.html|/grocery-household.html|/household-cleaning.html
440493!item.en-US,440493,"Kirkland Signature Cashew Clusters, 2 lbs",13.49,13.49,"https://bfasset.costco-static.com/U447IH35/as/wmngb6gt3hr93msgp9jkgk4x/440493-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Cashew Clusters, 2 lbs",in stock,in stock,3218,4.792099952697754,/kirkland-signature-groceries.html|/grocery-household.html|/nuts.html|/snacks.html|/trail-snack-mix.html
549797!item.en-US,549797,"Lotus Biscoff Cookies, 8.8 oz., 4 Count",11.99,11.99,"https://bfasset.costco-static.com/U447IH35/as/kwsxx3j3hbtg4xt6nwfk5cbh/549797-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Lotus Biscoff Cookies, 8.8 oz., 4 Count",in stock,in stock,2725,4.782400131225586,/grocery-household.html|/snacks.html|/cookies.html
1767102!item.en-US,1767102,"Kirkland Signature Dried Mangoes, Sweetened, 35 oz",11.99,11.99,"https://bfasset.costco-static.com/U447IH35/as/gmhft39cx5t95wkmzsp78/4000240217-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Dried Mangoes, Sweetened, 35 oz",in stock,in stock,215,4.590700149536133,/kirkland-signature-groceries.html|/grocery-household.html|/dried-fruit.html|/snacks.html
1707643!item.en-US,1707643,"Milano Cookies, Double Dark Chocolate, 0.98 oz, 30-count",14.49,14.49,"https://bfasset.costco-static.com/U447IH35/as/7sfbpxxf993j67745ckwsgwn/4000094517-847__1jpg?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Milano Cookies, Double Dark Chocolate, 0.98 oz, 30-count",in stock,in stock,491,4.751500129699707,/grocery-household.html|/snacks.html|/cookies.html
1239521!item.en-US,1239521,"Kirkland Signature Ultra Clean HE Liquid Laundry Detergent, 146 loads, 194 fl oz",21.49,21.49,"https://bfasset.costco-static.com/U447IH35/as/ssgfvffmrmvgcwc5g32jcj/4000389508-847_1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Ultra Clean HE Liquid Laundry Detergent, 146 loads, 194 fl oz",in stock,in stock,1968,4.714900016784668,/kirkland-signature-groceries.html|/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1789130!item.en-US,1789130,"Kirkland Signature Ultra Shine Liquid Dish Soap, Fresh, 90 fl. oz.",9.99,9.99,"https://bfasset.costco-static.com/U447IH35/as/kgw3k7ztxqpcfkwgzq6sc/168449-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Ultra Shine Liquid Dish Soap, Fresh, 90 fl. oz.",in stock,in stock,383,4.590099811553955,/kirkland-signature-groceries.html|/grocery-household.html|/household-cleaning.html|/dish-detergent.html
9555!item.en-US,9555,"Kirkland Signature Microwave Popcorn, 3.3 oz, 44-count",16.99,16.99,"https://bfasset.costco-static.com/U447IH35/as/c9np98z9vt6rbn9mxh746nw/9555-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Microwave Popcorn, 3.3 oz, 44-count",in stock,in stock,3748,4.734799861907959,/popcorn.html|/kirkland-signature-groceries.html|/grocery-household.html|/snacks.html
1481907!item.en-US,1481907,"Kirkland Signature Funhouse Treats, Variety Pack, 92 oz",23.99,23.99,"https://bfasset.costco-static.com/U447IH35/as/8ngxbm3vt423ptxjkjwknskt/100688986-847_1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Funhouse Treats, Variety Pack, 92 oz",in stock,in stock,395,4.531599998474121,/kirkland-signature-groceries.html|/grocery-household.html|/candy.html|/hard-gummy-candy.html
1300509!item.en-US,1300509,"Kirkland Signature Nut Bars, 1.41 oz, 30-count",17.99,17.99,"https://bfasset.costco-static.com/U447IH35/as/6vqcnrprh3wwcfbwktgpwchn/1300509-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Nut Bars, 1.41 oz, 30 count",in stock,in stock,1472,4.792099952697754,/kirkland-signature-groceries.html|/grocery-household.html|/snacks.html|/snacks-bars.html
118677!item.en-US,118677,"Nestlé Toll House, Semi-Sweet Chocolate Chip Morsels, 72 oz",16.99,16.99,"https://bfasset.costco-static.com/U447IH35/as/4tbntbzn6n76j6w5xxmwbkv/118677-inc__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Nestlé Toll House, Semi-Sweet Chocolate Chip Morsels, 72 oz",in stock,in stock,644,4.618000030517578,/grocery-household.html|/pantry.html|/baking.html
1199479!item.en-US,1199479,"M&M's Chocolate Candy, Peanut, 62 oz Jar",15.79,19.99,"https://bfasset.costco-static.com/U447IH35/as/3kmw7hcxpj7zqmz4sgq4s7p/100394694-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","M&M's Chocolate Peanut, 62 oz",in stock,in stock,1464,4.697400093078613,/grocery-household.html|/chocolates.html|/candy.html
162274!item.en-US,162274,"Chicken of the Sea, Chunk Light Premium Tuna in Water, 7 oz, 12-Count",20.99,20.99,"https://bfasset.costco-static.com/U447IH35/as/3h6bp7nmxksmgz4b5rc93c/162274-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Chicken of the Sea, Chunk Light Premium Tuna in Water, 7 oz, 12-Count",in stock,in stock,1155,4.594799995422363,/grocery-household.html|/pantry.html|/canned-goods.html|/canned-meats.html
279783!item.en-US,279783,"Kirkland Signature, Bacon Crumbles, 20 oz",10.99,10.99,"https://bfasset.costco-static.com/U447IH35/as/9qvq7v2nkt7s75brwbkb7jz/279783-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature, Bacon Crumbles, 20 oz",in stock,in stock,2808,4.721499919891357,/kirkland-signature-groceries.html|/grocery-household.html|/pantry.html|/condiments-sauces.html
1675745!item.en-US,1675745,"Nonni’s Biscotti, Almond Dark Chocolate, 25-count",9.99,13.79,"https://bfasset.costco-static.com/U447IH35/as/mjgchg39rr88fqnvfqwbwpg/1675745-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Nonni’s Biscotti, Almond Dark Chocolate, 25-count",in stock,in stock,748,4.680500030517578,/grocery-household.html|/snacks.html|/cookies.html
425349!item.en-US,425349,"Del Monte, Canned Corn-Whole Kernel, 15.25 oz, 12-Count",10.49,12.99,"https://bfasset.costco-static.com/U447IH35/as/vzwcgskzfb8v2m55fcnv6g7x/425349-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Del Monte, Canned Corn-Whole Kernel, 15.25 oz, 12-Count",in stock,in stock,225,4.617800235748291,/canned-vegetables-fruit.html|/grocery-household.html|/pantry.html|/canned-goods.html
1919858!item.en-US,1919858,"Kirkland Signature Favorites Candy Variety, 90 oz",26.99,26.99,"https://bfasset.costco-static.com/U447IH35/as/2vkqm8t5558ckpwn36xxnmc/4000379649-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Favorites Candy Variety, 90 oz",in stock,in stock,1382,4.4899001121521,/grocery-household.html|/chocolates.html|/candy.html
1725160!item.en-US,1725160,"Tide Pods HE Laundry Detergent Pods, Spring Meadow, 156-count",28.99,34.99,"https://bfasset.costco-static.com/U447IH35/as/tc272kj6m6kwjksx5vb9nb/1725160-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Tide Pods HE Laundry Detergent Pods, Spring Meadow, 156-count",in stock,in stock,608,4.717100143432617,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1709318!item.en-US,1709318,"Tide Ultra Concentrated Liquid Laundry Detergent, 152 Loads, 170 fl oz",24.99,29.99,"https://bfasset.costco-static.com/U447IH35/as/xrkck5hxpp37q7gv62p5bbp/4000100321-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Tide Ultra Concentrated Liquid Laundry Detergent, 152 Loads, 170 fl oz",in stock,in stock,387,4.503900051116943,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1886106!item.en-US,1886106,"Oral-B Glide Advanced Multi-Protection Floss, 6-pack",14.99,14.99,"https://bfasset.costco-static.com/U447IH35/as/pzhp87mfxsz4n3sjmmxck9/4000322532-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Oral-B Glide Advanced Multi-Protection Floss, 6-pack",in stock,in stock,666,1.7431999444961548,/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/personal-care.html|/oral-care.html|/toothpaste-mouthwash-gum-care.html
2218587!item.en-US,2218587,"Swiffer Duster Heavy Duty Dusting Kit, 1 Handle + 17 Refills",21.99,21.99,"https://bfasset.costco-static.com/U447IH35/as/swgk8w23hpr6khpxhmjkcz7k/4000092361-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Swiffer Duster Heavy Duty Dusting Kit, 1 Handle + 17 Refills",in stock,in stock,389,4.588699817657471,/grocery-household.html|/cleaning-supplies.html|/household-cleaning.html
4160644!item.en-US,4160644,"Gain +Oxi Liquid Laundry Detergent, Original, 159 Loads, 170 fl oz",19.99,23.99,"https://bfasset.costco-static.com/U447IH35/as/sm235r3gr8x86z8rj4hh8wnp/4160644-inc__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Gain +Oxi Liquid Laundry Detergent, Original, 159 Loads, 170 fl oz",in stock,in stock,202,4.381199836730957,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
4223955!item.en-US,4223955,"Tide Advanced Care Liquid Laundry Detergent, Free & Gentle, 125 Loads, 154 fl oz",23.99,23.99,"https://bfasset.costco-static.com/U447IH35/at/gm24trjmv7t6rxj9wcpnqm/4000383853-847__1.jpg?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Tide Advanced Care Liquid Laundry Detergent, Free & Gentle, 125 Loads, 154 fl oz",out of stock,out of stock,39,4.692299842834473,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1840548!item.en-US,1840548,"Downy Soft Liquid Fabric Softener, April Fresh, 257 Loads, 150 fl oz",13.99,16.99,"https://bfasset.costco-static.com/U447IH35/as/5w8tjbvp2sgj6xxq6jwvxvmf/1840548-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Downy Soft Liquid Fabric Softener, April Fresh, 257 Loads, 150 fl oz",in stock,in stock,359,4.721399784088135,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1456660!item.en-US,1456660,"Swiffer Sweeper Heavy Duty Dry Sweeping Cloth Refills, 50-count",19.99,19.99,"https://bfasset.costco-static.com/U447IH35/as/3kg34pns4r9tn4pbcwg4n6n9/1456660-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Swiffer Sweeper Heavy Duty Dry Sweeping Cloth Refills, 50-count",in stock,in stock,550,4.729100227355957,/grocery-household.html|/cleaning-supplies.html|/household-cleaning.html
1811598!item.en-US,1811598,"Head & Shoulders 2-in-1 Dandruff Shampoo and Conditioner Advanced Scalp Care with Aloe Vera, Coconut Water & Vitamins, 40 fl oz",16.99,16.99,"https://bfasset.costco-static.com/U447IH35/as/bg68ggrbsjfsvc43bp68wks/1811598-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Head & Shoulders 2-in-1 Dandruff Shampoo and Conditioner Advanced Scalp Care, 40 fl oz",in stock,in stock,154,4.68179988861084,/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/premium-shampoo-conditioner.html|/personal-care.html|/mens-grooming.html|/mens-hair-care.html|/hair-care.html|/beauty.html
1731104!item.en-US,1731104,"Crest Pro-Health Advanced Mouthwash, 33.8 fl oz, 3-pack",12.99,12.99,"https://bfasset.costco-static.com/U447IH35/as/bhm6btckmrrmq65xn4ckcwg7/1731104-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Crest Pro-Health Advanced Mouthwash, 33.8 fl oz, 3-pack",in stock,in stock,485,4.771100044250488,/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/personal-care.html|/oral-care.html|/toothpaste-mouthwash-gum-care.html
1504495!item.en-US,1504495,"Crest Complete + Scope Advanced Active Foam Toothpaste, 8.2 oz, 5-pack",15.99,15.99,"https://bfasset.costco-static.com/U447IH35/as/8k7xjbrx3n8nnf8jzxq6mwk/1504495-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Crest Complete + Scope Advanced Active Foam Toothpaste, 8.2 oz, 5-pack",in stock,in stock,714,4.72130012512207,/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/personal-care.html|/oral-care.html|/toothpaste-mouthwash-gum-care.html
1649376!item.en-US,1649376,"Crest 3D White Advanced Whitening Toothpaste, 5.2 oz, 5-count",17.99,17.99,"https://bfasset.costco-static.com/U447IH35/as/75f3kv83tq3vqbwj9gskmss/1649376-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Crest 3D White Advanced Whitening Toothpaste, 5.2 oz, 5-count",in stock,in stock,325,4.6092000007629395,/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/all-costco-grocery.html|/personal-care.html|/oral-care.html|/toothpaste-mouthwash-gum-care.html
660968!item.en-US,660968,"Cascade Advanced Power Liquid Dishwasher Detergent, Fresh Scent, 125 fl oz",12.99,12.99,"https://bfasset.costco-static.com/U447IH35/as/9tzqwhcp68k9bw7vvcqg98/660968-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Cascade Advanced Power Liquid Dishwasher Detergent, Fresh Scent, 125 fl oz",in stock,in stock,2642,4.767199993133545,/grocery-household.html|/household-cleaning.html|/dish-detergent.html
3222470!item.en-US,3222470,"Tide Pods with Downy Laundry Detergent Pods, April Fresh, 104-count",32.49,32.49,"https://bfasset.costco-static.com/U447IH35/as/nx9t3cpw5nn7k27f66v7wr/3222470-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Tide Pods with Downy Laundry Detergent Pods, April Fresh, 104-count",out of stock,in stock,213,4.732399940490723,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1800219!item.en-US,1800219,"Downy Ultimate Infusions In-Wash Scent Booster Beads, Whimsical Wonder, 24.5 oz",16.99,16.99,"https://bfasset.costco-static.com/U447IH35/as/5bpjggkxbwmhgc75x64rgcw/4000251265-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Downy Ultimate Infusions In-Wash Scent Booster Beads, Whimsical Wonder, 24.5 oz",in stock,in stock,230,4.734799861907959,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
3123235!item.en-US,3123235,"Starbucks Pike Place Medium Roast K-Cup, 72-count",47.99,47.99,"https://bfasset.costco-static.com/U447IH35/as/93ffr4sj2hnfh8twtnkq6wc/3123235-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Starbucks Pike Place Medium Roast Single Cup Coffee K-Cup Pod, 72-count",in stock,in stock,3578,4.792099952697754,/grocery-household.html|/coffee-sweeteners.html|/single-serve-coffee.html
1587186!item.en-US,1587186,"Gillette Proglide Plus Razor Cartridge Refills, 16-count",49.99,49.99,"https://bfasset.costco-static.com/U447IH35/as/rsfh3wm7wjbc2gc97z7hj773/1587186-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Gillette Proglide Plus Razor Cartridge Refills, 16-count",in stock,in stock,1414,4.710000038146973,/grocery-household.html|/grocery-health-beauty.html|/health-beauty.html|/mens-shaving.html|/all-costco-grocery.html|/personal-care.html|/mens-grooming.html|/shavers.html
4054232!item.en-US,4054232,"Kirkland Signature Coffee Organic Pacific Bold K-Cup Pod, 120-count",36.99,44.99,"https://bfasset.costco-static.com/U447IH35/as/bwmqcz99k9m293xh5ckmg/4054232-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Kirkland Signature Coffee Organic Pacific Bold K-Cup Pod, 120-count",in stock,in stock,4692,4.812900066375732,/kirkland-signature-groceries.html|/grocery-household.html|/coffee-sweeteners.html|/single-serve-coffee.html
705876!item.en-US,705876,"M&M's, Snickers and More Chocolate Candy Bars, Variety Pack, 30-count",33.99,33.99,"https://bfasset.costco-static.com/U447IH35/as/gq9htj35tn2tw4bn8w3n4pb/705876-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","M&M's, Snickers and More Chocolate Candy Bars, Variety Pack, 30-count",in stock,in stock,572,4.543700218200684,/grocery-household.html|/chocolates.html|/candy.html
1700048!item.en-US,1700048,"Tide Pods HE Laundry Detergent Pods, Free & Gentle, 152-count",34.99,34.99,"https://bfasset.costco-static.com/U447IH35/as/m3jgq5b7kpqnbm4cnpp8936/1700048-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Tide Pods HE Laundry Detergent Pods, Free & Gentle, 152-count",in stock,in stock,445,4.833700180053711,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
5161251!item.en-US,5161251,"Downy Unstopables In-Wash Scent Booster Beads, Fresh, 39.9 oz",19.99,19.99,"https://bfasset.costco-static.com/U447IH35/as/2c5ncr8qq86q6b7vgvsxcj/4000308669-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Downy Unstopables In-wash Scent Booster Beads, Fresh, 39.9 oz",in stock,in stock,226,4.849599838256836,/grocery-household.html|/laundry-supplies.html|/household-cleaning.html
1552771!item.en-US,1552771,Full Thread Greek Saffron 14 Gram Jar,79.99,79.99,"https://bfasset.costco-static.com/U447IH35/as/h6c7g9s8f4h3nrqprsz7xk5/1552771-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350",Full Thread Greek Saffron 14 Gram Jar,in stock,in stock,2103,4.682400226593018,/grocery-household.html|/pantry.html|/spices-seasonings.html
169750!item.en-US,169750,"Dawn Professional Dish Detergent, Original, 1 gal",18.99,18.99,"https://bfasset.costco-static.com/U447IH35/as/tzsv99bncg64pbprm5ph8gx/169750-847__1?auto=webp&format=jpg&width=350&height=350&fit=bounds&canvas=350,350","Dawn Professional Dish Detergent, Original, 1 gal",in stock,in stock,364,4.107100009918213,/grocery-household.html|/household-cleaning.html|/dish-detergent.html
